name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,price,area,floor_count,frontage_width,house_depth,road_width,bedroom_count,bathroom_count,house_direction,balcony_direction,published_at,latitude,longitude
Siêu phẩm lô góc - 3 phòng ngủ - view hồ Linh Đàm - giá nhỉnh 60 triệu/m2,"Vị trí: - Tọa lạc tại khu vực trung tâm, chỉ vài bước chân là ra đến Hồ Linh Đàm và công viên, mang đến không gian sống trong lành, mát mẻ. - Kết nối nhanh chóng tới các tuyến đường huyết mạch như Giải Phóng, Vành Đai 2.5, Vành đai 3, giúp di chuyển vào phố hay ra các tỉnh lân cận đều cực kỳ thuận tiện. Thiết kế tối ưu & tiện ích hoàn hảo: - Diện tích 105m2, thiết kế lô góc 3PN, 2WC, 2 ban công. Tất cả các phòng đều tràn ngập ánh sáng tự nhiên, thoáng đãng vô cùng. - Mật độ dân cư cực thấp, chỉ 6 căn hộ/tầng. Đảm bảo sự riêng tư, yên tĩnh, không bị ảnh hưởng bởi tiếng ồn. - Tiện ích nội khu đầy đủ: Sát bên các trường học, chợ, TTTM, siêu thị, bệnh viện Thu Cúc, Bạch Mai. An sinh đỉnh cao cho cả gia đình! Đặc quyền ""view hồ"": - View hồ Linh Đàm tuyệt đẹp. Đây không chỉ là một ban công, mà là một không gian thư giãn, thưởng thức vẻ đẹp của hồ nước mỗi ngày. Pháp lý: Sổ hồng chính chủ, sẵn sàng giao dịch ngay! Mức giá 7 tỷ cho một căn hộ đẳng cấp như thế này là quá hấp dẫn. Hãy nhanh chóng liên hệ, đừng là người đến sau!",Căn hộ chung cư,Hà Nội,Hoàng Mai,Đại Kim,Đại Từ,Tòa nhà Licogi 12,9824685500,105.0,7.0,,,,3.0,2.0,,,2025-08-08T13:51:34.146000,21.043057,105.839748
"Ngõ nông rộng thang máy cao cấp, 14 phòng dòng tiền ổn định 52m2 + 8 tầng, chính kinh, giá 15,2 tỷ","NGÕ NÔNG RỘNG, THANG MÁY CAO CẤP, TỔNG 14 PHÒNG DÒNG TIỀN ỔN ĐỊNH 52M2 + 8 TẦNG FULL NỘI THẤT , CHÍNH KINH THANH XUÂN . Khu vực đông dân cư, gần nhiều trường Đại học Cao đẳng: ĐH Khoa học Xã hội & Nhân văn, ĐH Tự nhiên, ĐH Hà Nội, Học viện Kỹ thuật Mật mã, ĐH Công nghệ GTVT, v.v Nhu cầu thuê trọ cực lớn, dễ khai thác dòng tiền ngay Thông tin toà nhà: Diện tích đất: 49m² Xây mới 100%, kiên cố 8 tầng. Gồm 14 phòng khép kín, mỗi phòng đã có nội thất cơ bản: giường, điều hoà, nóng lạnh, bếp, WC riêng. Thiết kế hiện đại, tối ưu diện tích, đầy đủ ánh sáng và gió trời Có thang máy, điện nước riêng từng phòng Hiệu quả khai thác: Dòng tiền hàng tháng từ 6070 triệu/tháng Phù hợp đầu tư giữ tài sản + sinh lời từ cho thuê. Có thể vận hành làm căn hộ dịch vụ, homestay, hoặc ký túc xá mini cao cấp Pháp lý: Sổ đỏ chính chủ, sẵn sàng giao dịch",Nhà,Hà Nội,Thanh Xuân,Nhân Chính,Chính Kinh,,11264913000,52.0,4.0,,,,4.0,3.0,,,2025-08-15T10:27:03.961000,20.977769,105.805522
"Chính chủ bán nhanh lô đất gần chợ Phong Hoà MTĐ. DT853 Phong Hoà Lai Vung Đồng Tháp 120m2, SHR","Cần bán gấp lô đất mặt tiền đường ĐT 853, Phong Hoà, Lai Vung, Đồng Tháp. Diện tích: 120m2 (ngang 6m - dài 20m). Giá : 550tr SHR thổ cư 100%, đất sạch không dính quy hoạch, sang tên công chứng ngay, bao chi phí sang tên. Tiện ích: Gần chợ Phong Hoà, trung tâm thương mại, siêu thị bách hoá xanh, bệnh viện, trường học liên cấp 1 2 3, dân cư đông đúc, an ninh cao, đầy đủ tiện ích đáp ứng mọi nhu cầu. LH: gặp Khánh Đông xem đất trực tiếp.",Đất,Đồng Tháp,Lai Vung,Phong Hòa,,,2443920000,120.0,0.0,6.0,,,0.0,0.0,,,2025-08-19T11:04:27.507000,10.492711,105.698497
Nhà mới Cầu Diễn - 60m2 - 5 tầng - vị trí đẹp - 2 thoáng,Nhà mới Cầu Diễn - 60m2 - 5 tầng - vị trí đẹp - 2 thoáng Nhà kinh doanh dòng tiền lớn Tổng 16 phòng Quý anh chị mua đầu tư ổn định Xem nhà liên hệ e Mr. Thuỷ,Nhà,Hà Nội,Bắc Từ Liêm,Phú Diễn,,,11205475000,60.0,4.0,4.0,,,5.0,5.0,,,2025-08-25T20:16:00.571000,21.08986,105.78666
Bán căn hộ Goldcoast 2 phòng ngủ tòa Nam view đường Lý Tự Trọng,"Hot - chủ cần bán nhanh. - Bán căn hộ Gold Coast Nha Trang, view đường Lý Tự Trọng. - Toà Nam. - Diện tích: 69,5m2 gồm 2 phòng ngủ 2 toilet bếp khách. - Giá bán: 5,7 tỷ (bao 5% ra sổ). - Đầy đủ nội thất. - Tiện ích xung quanh đầy đủ. Thích hợp mua ở hoặc kinh doanh cho thuê. Alo [phone_number] để xem căn nhé.",Căn hộ chung cư,Khánh Hòa,Nha Trang,Lộc Thọ,,Gold Coast Nha Trang,4381680000,69.5,7.0,,,,2.0,2.0,Bắc,Nam,2025-08-14T10:15:19.707000,12.239906,109.183141
Chính chủ gửi bán lô đất biệt thự mặt tiền đường Văn Tiến Dũng giá đầu tư,"Mặt tiền đường 34m Văn Tiến Dũng Khu Đô Thị Số 3. Cần bán lô biệt thự: 290m (10*29m). Đối diện trường Đại học Y Phan Châu Trinh - trung tâm làng Đại học TP Đà Nẵng. Bán kính 700m với các trường Đại học, cao đẳng khác: FPT, Thái Bình Dương, Việt Hàn, CĐ du lịch, CĐ Nghề... Giá: IB. QTLH: [phone_number]",Đất,Quảng Nam,Điện Bàn,,,Khu đô thị số 7 Điện Nam Điện Ngọc,8636480000,290.0,0.0,10.0,,,0.0,0.0,Tây,,2025-08-24T10:54:08.769000,15.525635,108.020502
Chủ gởi bán lô đất mặt tiền đường Phạm kiệt ngủ hành Sơn TPĐN,"Diện tích đất 90m2 ngang 5x18, đường 11mlề 5m,khu vực dân cư đông đúc Vị trí lô đất sát biển, hướng tây Thích hợp xây căn hộ hoặc khách sạn Được phép xây dựng 7tầng 1tum chưa tính hầm LH an dẩn đến xem đất Lvcc TL",Đất,Đà Nẵng,Ngũ Hành Sơn,Khuê Mỹ,Phạm Kiệt,,9601400000,90.0,0.0,5.0,,,0.0,0.0,Tây,,2025-08-01T17:10:37.156000,16.043145,108.206741
"Nhà quang trung 80m2 ,4 tầng, 5pn - đường xe tải - chỉ từ 100tr/m2","SIÊU PHẨM QUANG TRUNG 4 TẦNG - 80M2 - 5PN - CHỈ HƠN 100TR/M2 MÔ TẢ : DT : 4.9 X 16 Kết cấu : trệt 3 lầu sân thượng, 5PN Khu vực an ninh, yên tĩnh, dân trí cao Đường xe tải tới nhà Sổ hồng riêng, hoàn công đầy đủ",Nhà,Hồ Chí Minh,Gò Vấp,8,Quang Trung,,13587100000,80.0,4.0,,,,5.0,5.0,,,2025-08-17T03:06:47.636000,10.791481,106.711535
"Bán nhà 2 tầng 4x15 Hẻm xe hơi Tân Thới Hiệp 21, Q.12 cách MT 50m giá 4ty5.","- Kết cấu: nhà có sân để xe rộng rãi, phòng khách, bếp, 2 wc, 3 phòng ngủ ( đặc biệt có phòng ngủ dưới đất dành cho người lớn tuổi ). - Vị trí nhà gần metro, cách Quốc lộ 1 chỉ 300m, đường TTH 21 đã mở 30m, gần siêu thị, trường học, bệnh viện, khu dân cư an ninh, qua Gò Vấp 10 phút. - Sổ hồng riêng, pháp lý chuẩn, công chứng nhanh.",Nhà,Hồ Chí Minh,12,Tân Thới Hiệp,Tân Thới Hiệp 21,,9073029825,58.7,4.0,4.0,,,3.0,2.0,Đông Nam,,2025-08-29T19:13:24.455000,10.866102,106.641615
"Tập thể T2 phố Bùi Ngọc Dương 16/45m2 2PN giá 2,8 tỷ","Nhà tập thể T2 phố Bùi Ngọc Dương 16/45m2 2PN xung quanh chợ, trường học, bệnh viện Thanh Nhàn, hàng quán bán 24/7 tiện ích vô cùng cho gia đình nhỏ.",Căn hộ chung cư,Hà Nội,Hai Bà Trưng,Thanh Nhàn,Bùi Ngọc Dương,,4033700000,45.0,7.0,,,,2.0,2.0,,,2025-08-18T20:14:54.058000,21.025513,105.866357
"Nhà trọ xây sẵn giá rẻ ngay công viên Võ Văn Tần, 88m2, xây 5 phòng, xây 1 trệt 1 lầu giá 1tỷ5","Nhà trọ xây sẵn, sổ hồng riêng cần bán nhanh nằm trên đường Tỉnh Lộ 825, thuộc Thị Trấn Đức Hòa. Diện tích: 4x22m (88m2), xây dựng 5 phòng, xây trước kios 1 trệt 1 lầu, bên hông 4 phòng. Giá cho thuê mỗi tháng được 7 triệu. Không ai coi quản nên chủ sang lại giá tốt cho anh chị nào có nhu cầu về đây kinh doanh tiếp. Giá: Bán 1tỷ5, thương lương trực tiếp với chủ. Dân cư đông đúc, đường xe ô tô tới nhà trọ. Cách trục đường chính Tỉnh Lộ 825, Thị Trấn Đức Hòa khoảng 1km. Sổ hồng riêng có đường vay được ngân hàng 3 bên. Hỗ trợ vay ngân hàng cho anh chị cần. Anh chị quan tâm xem nhà gọi em nha [phone_number]",Nhà,Long An,Đức Hòa,Đức Hòa,Tỉnh lộ 825,,3660412800,88.0,4.0,4.0,,,4.0,3.0,Nam,,2025-08-21T19:09:34.479000,10.710266,106.251299
SIÊU PHẨM ĐỐNG ĐA - NHÀ 6 TẦNG THANG MÁY - FULL NỘI THẤT - 9.68 TỶ,"Vị trí: Văn Chương, Đống Đa - 50m ra mặt phố ô tô, vài bước chân ra hồ Văn Chương. Khu vực dân trí cao, yên tĩnh. Thiết kế: Nhà 6 tầng mới xây có thang máy Tầng 1: Bếp + WC Tầng 2: Phòng khách + WC Tầng 3,4,5: 3 phòng ngủ + WC Tầng 6: Phòng thờ + sân phơi Full nội thất cao cấp Pháp lý: Sổ đỏ nở hậu (39m2), sẵn sàng giao dịch. Liên hệ: Em Kim",Nhà,Hà Nội,Đống Đa,Văn Chương,Hồ Văn Chương,,7846684750,39.0,4.0,4.1,,,4.0,3.0,Đông - Nam,Đông - Nam,2025-08-28T15:52:39.394000,21.019378,105.819993
"Bán nền Biệt thự KDC Văn MInh Sông Giồng , phường An Phú , Quận 2 , Tp HỒ CHÍ MINH","Bán nền Biệt thự KDC Văn MInh Sông Giồng , phường An Phú , Quận 2 , Tp HỒ CHÍ MINH Diện tích ngang 10.7x20m (214m²) vuông vức Gía bán 40 tỷ thương lượng Sổ Hồng liên hệ Ms Linh [phone_number]",Đất,Hồ Chí Minh,Thủ Đức,An Phú,,Khu dân cư Sông Giồng,35803925000,214.0,0.0,12.0,,,0.0,0.0,Nam,,2025-08-23T08:10:13.815000,10.846527,106.748566
"Siêu phẩm! Nhà Bùi Xương Trạch 36m2, 6 tầng, 9 tỷ, thang máy, gần ô tô, ở ngay","Căn nhà đẹp lung linh vừa hoàn thiện tại phố Bùi Xương Trạch, khách mua chỉ việc dọn đồ về ở luôn. Thiết kế hiện đại, 6 tầng thang máy tiện nghi, trang thiết bị cao cấp, cửa điều khiển từ xa. Ngõ trước nhà rộng, cách mặt ngõ 358 chỉ 10m, kết nối Vũ Tông Phan chỉ 100m, giao thông siêu thuận tiện. Chủ nhà là anh Cường điện tử giám đốc công ty công nghệ, bán nhà để chuyển sang biệt thự ven hồ cho gia đình nghỉ dưỡng. Nhà thiết kế thông minh: Tầng 1 để xe hoặc phòng khách, các tầng 2-4 mỗi tầng 1 phòng ngủ 1 vệ sinh, tầng 5 phòng ăn bếp, tầng 6 phòng thờ + sân phơi. Không gian thoáng sáng, đón gió trời, tiện nghi đầy đủ. Sổ đỏ chính chủ, pháp lý rõ ràng, sẵn sàng giao dịch. Đây là căn nhà hiếm có tại trung tâm Thanh Xuân, vừa ở vừa đầu tư sinh lời, giá trị tăng mạnh theo thời gian. Em Khang Thổ Địa cam kết hỗ trợ tận tâm: Tư vấn tài chính, vay vốn ngân hàng tới 70%, thẩm định pháp lý AZ. Gọi điện hoặc nhắn Zalo em Khang ngay để xem thêm ảnh, thông tin và đi xem nhà miễn phí. Em gửi thêm vài căn đẹp sát tiêu chí nhà mình tham khảo. Khang Thổ Địa Tận tâm - Trung thực - Tốc độ. Hỗ trợ thẩm định, thủ tục pháp lý, vay vốn ngân hàng.",Nhà,Hà Nội,Thanh Xuân,Khương Đình,Bùi Xương Trạch,,7530363000,36.0,6.0,,,,3.0,3.0,,,2025-08-22T08:14:07.425000,20.998517,105.787008
Bán Building mặt tiền đường Cao Thắng (DT 8m x 17m) 7 tầng - HĐT 210 tr/th. Giá bán 79 tỷ,"Bán nhà mặt tiền kinh doanh sầm uất đường Cao Thắng, Phường 12, Quận 10. - Diện tích: 8m x 17m. Vuông vức. - Kết cấu: 6 tầng + sân thượng. Có thang máy. Hệ thống PCCC đầy đủ. - Đang có hợp đồng thuê: 210 triệu/tháng. Hợp đồng mới ký 5 năm. - Vị trí đắc địa. Cung đường kinh doanh buôn bán sầm uất. Thích hợp đầu tư sinh lời cao. - Giá bán: 79 tỷ Thương lượng cho khách thiện chí. * Liên hệ xem nhà và gặp chính chủ: [phone_number] - Nhật Vượng (Thông tin chính xác - Người thật việc thật).",Nhà,Hồ Chí Minh,10,12,Cao Thắng,,36315054500,146.0,4.0,8.0,,,1.0,3.0,Nam,Nam,2025-08-13T17:18:05.939000,10.77971,106.654459
"Bán đất phân khu 5, phân khu 8 khu đô thị Nhơn Hội, Quy Nhơn giá chỉ từ 10 triệu/m2. Giá tốt nhất","Mở bán quỹ đất cực đẹp thuộc phân khu số 5 và phân khu số 8, khu đô thị nhơn hội, thành phố Quy Nhơn. Vị trí các lô Đất gần khu trung tâm hành chính tỉnh mới tại Nhơn Hội, Quy Nhơn giá chỉ từ 10 triệu/m2. Đất gần khu trung tâm hành chính tỉnh mới tại Nhơn Hội, Quy Nhơn giá chỉ từ 10 triệu/m2. - Vị trí: Gần ngã tư to nhất, ngay khu du lịch Eo Gió Kỳ Co Nhơn Lý Quy Nhơn, kề bên dự án FLC Golf and the beach Resort, Homeliday Eo Gió đang hoàn thiện, tổ hợp 23 hecta khu đô thị biển Tây Tây Nam Nhơn Lý, cách biển vài phút đi bộ, khu dân cư đông đúc, thích hợp đầu tư, Nơi đón khách du lịch rất đông vào khu tháng 3 đến tháng 9 hằng năm... Với bán kín 15km có nhiều điểm khám phá cực kỳ đẹp luôn ạ.. Vừa đưa vào hoạt động cung đường kết nối Nhơn Lý Quy Nhơn về Nhơn Hội băng qua cánh đồng thông với đồi cát Phương Mai cảnh đẹp lắm ạ! Nơi có Eo Gió, Kỳ Co thắng cảnh đón hàng triệu du khách đến tham quan tại Quy Nhơn - Và đặc biệt Nơi đón khách du lịch rất đông vào khu tháng 3 đến tháng 9 hằng năm và dịch lễ tết. Hiện trạng: Đất trống, Pháp lý: Sổ hồng, đất xây dựng nhà tư do lộ giới to đùng. Và nhiều lô đất nằm trục đường chính vào KDL Eo Gió, trực diện biển, khu đối diện với Cảng Cá Nhơn Lý, đường trực 20 Suối Cả đối với với FLC Homeliday Quy Nhơn, quý cô chú anh chị tham khảo cứ alo em Toàn hổ trợ ạ! Thông tin: Diện tích 132m2 ngang 8m lộ giới 12m. Diện tích 142m2 ngang 8m lộ giới 12m. Diện tích 152m2 ngang 8m lộ giới 12m. Diện tích 162m2 ngang 10m lộ giới 12m. Diện tích 182m2 ngang 10m lộ giới 12m. Tất cả đất quy hoạch đẹp, cơ sở hạ tầng đồng bộ. ------------------------------------------------ Quý anh chị tham khảo ạ. Cảm ơn quí anh chị đã xem tin! Anh chị đang cần tìm hiểu thông tin sở hữu đất khu này thì liên hệ em. Sdt liên hệ Xin cảm ơn!",Đất,Bình Định,Quy Nhơn,Nhơn Hội,Quốc Lộ 19,,3224760000,132.0,0.0,8.0,,12.0,0.0,0.0,,,2025-08-22T10:31:37.979000,13.767162,109.223439
Siêu hiếm - Lô góc - Mặt phố Trung Kính - 195m² 7 tầng thang máy - Kinh doanh đỉnh cao. Giá 52.5 tỷ,Siêu hiếm - Lô góc - Mặt phố Trung Kính - 195m² 7 tầng thang máy - 1 mặt phố 2 mặt ngõ - mới tinh có hoàn công - vỉa hè ô tô tránh - Kinh doanh đỉnh cao. Giá 52.5 tỷ. Liên hệ [phone_number] - Mr. Lich Lam.,Nhà,Hà Nội,Cầu Giấy,Trung Hòa,Trung Kính,,43149555000,195.0,7.0,,,,4.0,3.0,,,2025-08-26T05:47:15.722000,21.048487,105.792389
"Bán gấp CC Green Park Trần Thủ Độ, 72 triệu/m2, 85m2, 3PN, 2WC, sổ đỏ chính chủ. Full đồ","Chung cư Green Park Trần Thủ Độ là một trong những lựa chọn hoàn hảo cho những ai đang tìm kiếm không gian sống hiện đại và tiện nghi. Với diện tích 85m2, căn hộ này có 3 phòng ngủ và 2WC, phù hợp cho cả gia đình hay nhóm bạn. Pháp lý đầy đủ, yên tâm về mọi thủ tục. Căn hộ tọa lạc tại Trần Thủ Độ, Hoàng Liệt, Hoàng Mai, Hà Nội. Không chỉ có không gian sống thoải mái, mà còn mang lại phong cách sống tiện lợi cho giới trẻ. Giá chỉ 72 triệu/m2, cực kỳ hợp lý cho một căn hộ chất lượng cao như vậy. Tiện ích xung quanh: - Bệnh viện Thăng Long. - Công viên Trần Thủ Độ. - Winmart + 38BT1 Pháp Vân. Liên hệ ngay để không bỏ lỡ cơ hội này! Nguyễn Đạo.",Căn hộ chung cư,Hà Nội,Hoàng Mai,Hoàng Liệt,Trần Thủ Độ,Green Park Trần Thủ Độ,8111983500,85.0,7.0,,,,3.0,2.0,Tây - Bắc,,2025-08-06T11:15:30.842000,21.02456,105.848753
"Bán CC 151m2 giá siêu hời 65 triệu/m2 tại Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy, HN","Căn hộ chung cư tại khu đô thị Trung Hòa - Nhân Chính, Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy, Hà Nội mang đến một không gian sống lý tưởng với diện tích 151m2 và 3 phòng ngủ. Căn hộ được thiết kế hiện đại, đầy đủ nội thất, sẵn sàng cho cuộc sống tiện nghi. + Diện tích: 151m2. + Giá: Hơn 60tr/m2. + 3PN + 2WC + hướng cửa chính Đông Bắc + hướng ban công Đông Nam. + Nội thất đầy đủ: Điều hòa, tủ lạnh, giường... Điểm đặc sắc: Pháp lý đầy đủ, giúp đảm bảo quyền lợi cho người sở hữu. Căn hộ nằm trong khu vực phát triển, với tiện ích đồng bộ và an ninh tốt. Địa điểm xung quanh: - Bệnh viện: Bệnh viện Thận Hà Nội, Mắt Sài Gòn đường Láng. - Công viên: Công viên Gandhi Hồ Thành Công. - Siêu thị: Siêu thị Sakuko Thái Hà, Winmart Trung Hòa. - Trường học: Trường mầm non Song ngữ Hoa Trà My, trường mầm non Lá Phong Đỏ. Liên hệ để được tư vấn miễn phí qua số điện thoại [phone_number] và tên Ms. Phượng.",Căn hộ chung cư,Hà Nội,Cầu Giấy,,,Khu đô thị Trung Hòa - Nhân Chính,14042500100,151.0,7.0,,,,3.0,2.0,Đông Bắc,Đông Nam,2025-08-04T10:56:13.907000,21.049031,105.79999
"Chính chủ bán căn hộ 56m2 CT7 Dương Nội 2PN, 1VS","Chính chủ bán căn hộ 56m2 CT7 Dương Nội 2PN, 1VS. Cần bán nhanh căn hộ tại CT7 Dương Nội, thiết kế hợp lý, đầy đủ ánh sáng và gió tự nhiên. Diện tích: 56m2. Bố trí: 2 phòng ngủ 1 vệ sinh, phòng khách rộng, bếp riêng biệt. Ban công hướng thoáng, view mở, không bị chắn. Tầng vừa phải, đi lại thuận tiện. Khu dân cư yên tĩnh, an ninh tốt. Hạ tầng đồng bộ, đầy đủ tiện ích: Trường học, siêu thị, chợ, bãi xe. Giao thông kết nối nhanh ra lê văn lương, tố hữu. Sổ đỏ chính chủ, sang tên ngay. Giá bán: 3,6 tỷ có thương lượng. Liên hệ: [phone_number] Khanhbds.",Căn hộ chung cư,Hà Nội,Hà Đông,La Khê,Yên Lộ,The Sparks Dương Nội,5060160000,56.0,7.0,,,,2.0,1.0,Tây Bắc,Đông Nam,2025-08-27T18:16:13.858000,20.974604,105.787852
"Bán căn hộ 3PN - CT18 Việt Hưng diện tích: 95m², 3pn, 2wc, chỉ nhỉnh hơn 4 tỷ","Bán căn hộ 3PN - CT18 Việt Hưng (Happy House). Tòa 11 tầng đẹp nhất khu CT18. Diện tích: 95m² | 3PN, 2WC, phòng khách, bếp, ban công, logia. Cửa chính: Đông Nam | Logia: Tây Nam view biệt thự thoáng, không bị chắn. Vị trí đắc địa: Gần trường Marie Curie, công viên Long Biên tiện ích đầy đủ, phù hợp gia đình có trẻ nhỏ & người lớn tuổi. Giá nhỉnh 4 tỷ Làm việc trực tiếp chính chủ. Liên hệ Ms. Hồng:",Căn hộ chung cư,Hà Nội,Long Biên,Việt Hưng,,Khu đô thị Việt Hưng,8380334500,95.0,7.0,,,,3.0,2.0,Đông - Nam,Tây - Nam,2025-08-08T20:30:16.915000,21.051445,105.905193
