name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,area,floor_count,bedroom_count,bathroom_count,latitude,longitude,price,is_market_coverage
Biệt thự/Nhà liền kề Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Đồng Tháp,Trung tâm,,,,45.0,3.0,5.0,4.0,10.481754,105.677026,1638556275,True
Biệt thự/Nhà liền kề Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Đồng Tháp,Trung tâm,,,,60.0,1.0,4.0,2.0,10.473109,105.678317,2113633782,True
Biệt thự/Nhà liền kề Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Đồng Tháp,Trung tâm,,,,80.0,5.0,3.0,4.0,10.49847,105.687832,3149290035,True
Biệt thự/Nhà liền kề Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Đồng Tháp,Trung tâm,,,,120.0,4.0,3.0,2.0,10.471688,105.693082,4913579000,True
Biệt thự/Nhà liền kề Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Đồng Tháp,Trung tâm,,,,180.0,2.0,1.0,4.0,10.502822,105.671322,6413254225,True
Căn hộ chung cư Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Đồng Tháp,Trung tâm,,,,45.0,3.0,3.0,4.0,10.517601,105.706383,915420404,True
Căn hộ chung cư Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Đồng Tháp,Trung tâm,,,,60.0,5.0,1.0,2.0,10.517897,105.67169,1075435200,True
Căn hộ chung cư Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Đồng Tháp,Trung tâm,,,,80.0,3.0,4.0,3.0,10.472226,105.707843,1639389610,True
Căn hộ chung cư Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Đồng Tháp,Trung tâm,,,,120.0,2.0,1.0,2.0,10.485803,105.667061,2155036747,True
Căn hộ chung cư Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Đồng Tháp,Trung tâm,,,,180.0,2.0,2.0,2.0,10.517045,105.686857,3210288216,True
Nhà Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Nhà,Đồng Tháp,Trung tâm,,,,45.0,2.0,5.0,4.0,10.472546,105.699527,1287215933,True
Nhà Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Nhà,Đồng Tháp,Trung tâm,,,,60.0,4.0,2.0,4.0,10.482908,105.699711,1868915826,True
Nhà Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Nhà,Đồng Tháp,Trung tâm,,,,80.0,3.0,1.0,2.0,10.489472,105.673435,2318472864,True
Nhà Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Nhà,Đồng Tháp,Trung tâm,,,,120.0,3.0,4.0,3.0,10.481531,105.712498,3516438727,True
Nhà Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Nhà,Đồng Tháp,Trung tâm,,,,180.0,1.0,1.0,3.0,10.492188,105.687883,4642845032,True
Shophouse Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Đồng Tháp,Trung tâm,,,,45.0,4.0,5.0,1.0,10.475727,105.667986,2035841956,True
Shophouse Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Đồng Tháp,Trung tâm,,,,60.0,1.0,1.0,3.0,10.503057,105.682367,2229146643,True
Shophouse Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Đồng Tháp,Trung tâm,,,,80.0,2.0,2.0,2.0,10.482136,105.710774,3096161218,True
Shophouse Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Đồng Tháp,Trung tâm,,,,120.0,5.0,3.0,2.0,10.500404,105.686876,5495565213,True
Shophouse Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Đồng Tháp,Trung tâm,,,,180.0,4.0,2.0,4.0,10.517489,105.68273,8211137729,True
Đất Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Đất,Đồng Tháp,Trung tâm,,,,45.0,0.0,0.0,0.0,10.476276,105.698275,1097530887,True
Đất Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Đất,Đồng Tháp,Trung tâm,,,,60.0,0.0,0.0,0.0,10.5135,105.68615,1539423338,True
Đất Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Đất,Đồng Tháp,Trung tâm,,,,80.0,0.0,0.0,0.0,10.478456,105.681962,1930387712,True
Đất Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Đất,Đồng Tháp,Trung tâm,,,,120.0,0.0,0.0,0.0,10.51101,105.69761,3103013352,True
Đất Trung tâm Đồng Tháp,Coverage row generated from market priors and Hugging Face schema.,Đất,Đồng Tháp,Trung tâm,,,,180.0,0.0,0.0,0.0,10.503428,105.707263,4502667262,True
Biệt thự/Nhà liền kề Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Gia Lai,Trung tâm,,,,45.0,2.0,4.0,1.0,13.99323,107.983598,1473021875,True
Biệt thự/Nhà liền kề Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Gia Lai,Trung tâm,,,,60.0,5.0,5.0,2.0,13.995458,107.991126,2174100645,True
Biệt thự/Nhà liền kề Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Gia Lai,Trung tâm,,,,80.0,2.0,3.0,3.0,13.974864,107.995886,2705363475,True
Biệt thự/Nhà liền kề Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Gia Lai,Trung tâm,,,,120.0,2.0,2.0,3.0,14.007881,108.023015,3723852019,True
Biệt thự/Nhà liền kề Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Gia Lai,Trung tâm,,,,180.0,4.0,4.0,2.0,13.961508,108.017621,5853235738,True
Căn hộ chung cư Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Gia Lai,Trung tâm,,,,45.0,2.0,4.0,2.0,13.984663,107.990831,820244832,True
Căn hộ chung cư Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Gia Lai,Trung tâm,,,,60.0,5.0,2.0,3.0,13.982392,108.013981,1014111829,True
Căn hộ chung cư Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Gia Lai,Trung tâm,,,,80.0,2.0,4.0,1.0,14.003941,107.983429,1428298755,True
Căn hộ chung cư Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Gia Lai,Trung tâm,,,,120.0,3.0,3.0,1.0,14.00718,107.975138,1934183830,True
Căn hộ chung cư Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Gia Lai,Trung tâm,,,,180.0,2.0,3.0,4.0,13.964877,107.990275,3231953608,True
Nhà Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Nhà,Gia Lai,Trung tâm,,,,45.0,3.0,2.0,3.0,13.959595,108.000886,1193785516,True
Nhà Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Nhà,Gia Lai,Trung tâm,,,,60.0,2.0,1.0,3.0,13.980978,107.983912,1423228261,True
Nhà Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Nhà,Gia Lai,Trung tâm,,,,80.0,1.0,1.0,1.0,13.959437,108.008292,1958673590,True
Nhà Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Nhà,Gia Lai,Trung tâm,,,,120.0,2.0,4.0,1.0,14.004605,108.016808,2946738699,True
Nhà Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Nhà,Gia Lai,Trung tâm,,,,180.0,4.0,2.0,1.0,13.973771,108.001546,4579592468,True
Shophouse Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Gia Lai,Trung tâm,,,,45.0,4.0,4.0,4.0,13.99594,107.991513,1931296976,True
Shophouse Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Gia Lai,Trung tâm,,,,60.0,3.0,3.0,4.0,13.978942,108.005122,2274743773,True
Shophouse Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Gia Lai,Trung tâm,,,,80.0,5.0,5.0,1.0,13.982865,108.019503,3497799521,True
Shophouse Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Gia Lai,Trung tâm,,,,120.0,2.0,1.0,3.0,14.000591,107.992107,4455187787,True
Shophouse Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Gia Lai,Trung tâm,,,,180.0,1.0,5.0,2.0,13.971062,108.020375,6752367321,True
Đất Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Đất,Gia Lai,Trung tâm,,,,45.0,0.0,0.0,0.0,13.978676,107.98328,1022381841,True
Đất Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Đất,Gia Lai,Trung tâm,,,,60.0,0.0,0.0,0.0,14.003989,107.98759,1241078009,True
Đất Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Đất,Gia Lai,Trung tâm,,,,80.0,0.0,0.0,0.0,13.995051,107.988031,1773519583,True
Đất Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Đất,Gia Lai,Trung tâm,,,,120.0,0.0,0.0,0.0,13.995482,108.011922,2619487514,True
Đất Trung tâm Gia Lai,Coverage row generated from market priors and Hugging Face schema.,Đất,Gia Lai,Trung tâm,,,,180.0,0.0,0.0,0.0,13.966328,108.024202,4072875876,True
Biệt thự/Nhà liền kề Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hà Giang,Trung tâm,,,,45.0,4.0,1.0,3.0,22.807425,104.990953,1066966926,True
Biệt thự/Nhà liền kề Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hà Giang,Trung tâm,,,,60.0,4.0,4.0,4.0,22.827358,104.965242,1492632985,True
Biệt thự/Nhà liền kề Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hà Giang,Trung tâm,,,,80.0,4.0,1.0,4.0,22.837529,104.979185,1982199815,True
Biệt thự/Nhà liền kề Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hà Giang,Trung tâm,,,,120.0,1.0,3.0,3.0,22.840954,104.992504,2680195750,True
Biệt thự/Nhà liền kề Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hà Giang,Trung tâm,,,,180.0,1.0,1.0,1.0,22.832769,104.974557,3857600169,True
Căn hộ chung cư Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hà Giang,Trung tâm,,,,45.0,4.0,4.0,2.0,22.818509,104.967387,616908993,True
Căn hộ chung cư Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hà Giang,Trung tâm,,,,60.0,1.0,2.0,2.0,22.834666,105.000622,725337223,True
Căn hộ chung cư Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hà Giang,Trung tâm,,,,80.0,5.0,5.0,2.0,22.808703,104.982415,1126167181,True
Căn hộ chung cư Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hà Giang,Trung tâm,,,,120.0,1.0,1.0,4.0,22.799161,104.96895,1443985115,True
Căn hộ chung cư Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hà Giang,Trung tâm,,,,180.0,4.0,4.0,3.0,22.842304,104.970699,2265230716,True
Nhà Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hà Giang,Trung tâm,,,,45.0,1.0,3.0,2.0,22.844788,104.997029,790458638,True
Nhà Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hà Giang,Trung tâm,,,,60.0,2.0,1.0,2.0,22.818794,104.961511,1069115486,True
Nhà Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hà Giang,Trung tâm,,,,80.0,3.0,5.0,4.0,22.839234,104.965086,1626202083,True
Nhà Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hà Giang,Trung tâm,,,,120.0,2.0,3.0,2.0,22.815911,104.97239,2183032600,True
Nhà Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hà Giang,Trung tâm,,,,180.0,3.0,3.0,2.0,22.815895,104.982063,3467180036,True
Shophouse Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hà Giang,Trung tâm,,,,45.0,4.0,2.0,4.0,22.838192,105.006497,1380179772,True
Shophouse Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hà Giang,Trung tâm,,,,60.0,4.0,5.0,3.0,22.83867,104.959051,1869515646,True
Shophouse Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hà Giang,Trung tâm,,,,80.0,4.0,4.0,1.0,22.806385,104.970789,2483694511,True
Shophouse Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hà Giang,Trung tâm,,,,120.0,4.0,3.0,3.0,22.81507,104.979452,3569934580,True
Shophouse Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hà Giang,Trung tâm,,,,180.0,1.0,1.0,3.0,22.836447,104.980487,4410958529,True
Đất Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Đất,Hà Giang,Trung tâm,,,,45.0,0.0,0.0,0.0,22.822908,104.984562,724309540,True
Đất Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Đất,Hà Giang,Trung tâm,,,,60.0,0.0,0.0,0.0,22.802954,104.963316,1023577440,True
Đất Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Đất,Hà Giang,Trung tâm,,,,80.0,0.0,0.0,0.0,22.818831,104.983158,1285630587,True
Đất Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Đất,Hà Giang,Trung tâm,,,,120.0,0.0,0.0,0.0,22.828974,104.978537,1837742673,True
Đất Trung tâm Hà Giang,Coverage row generated from market priors and Hugging Face schema.,Đất,Hà Giang,Trung tâm,,,,180.0,0.0,0.0,0.0,22.847066,104.98701,3069915704,True
Biệt thự/Nhà liền kề Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hà Nam,Trung tâm,,,,45.0,4.0,1.0,1.0,20.592523,105.912237,1717961722,True
Biệt thự/Nhà liền kề Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hà Nam,Trung tâm,,,,60.0,1.0,2.0,3.0,20.580826,105.932684,2017433879,True
Biệt thự/Nhà liền kề Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hà Nam,Trung tâm,,,,80.0,1.0,2.0,2.0,20.598005,105.937066,2763242647,True
Biệt thự/Nhà liền kề Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hà Nam,Trung tâm,,,,120.0,3.0,3.0,4.0,20.565907,105.927413,4120317971,True
Biệt thự/Nhà liền kề Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Hà Nam,Trung tâm,,,,180.0,5.0,5.0,4.0,20.603505,105.944028,7244868003,True
Căn hộ chung cư Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hà Nam,Trung tâm,,,,45.0,2.0,5.0,1.0,20.56104,105.946594,939787193,True
Căn hộ chung cư Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hà Nam,Trung tâm,,,,60.0,3.0,1.0,3.0,20.586642,105.925411,1023363228,True
Căn hộ chung cư Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hà Nam,Trung tâm,,,,80.0,4.0,5.0,1.0,20.563504,105.925103,1634131784,True
Căn hộ chung cư Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hà Nam,Trung tâm,,,,120.0,5.0,2.0,2.0,20.593578,105.945055,2072294840,True
Căn hộ chung cư Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Hà Nam,Trung tâm,,,,180.0,5.0,2.0,1.0,20.588054,105.919611,3188800358,True
Nhà Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hà Nam,Trung tâm,,,,45.0,5.0,4.0,2.0,20.576048,105.925,1388411960,True
Nhà Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hà Nam,Trung tâm,,,,60.0,3.0,5.0,3.0,20.5623,105.899121,1829478154,True
Nhà Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hà Nam,Trung tâm,,,,80.0,3.0,3.0,2.0,20.595724,105.90021,2427775824,True
Nhà Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hà Nam,Trung tâm,,,,120.0,5.0,3.0,1.0,20.579981,105.92702,3706343392,True
Nhà Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Nhà,Hà Nam,Trung tâm,,,,180.0,4.0,2.0,4.0,20.576628,105.940321,5382782469,True
Shophouse Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hà Nam,Trung tâm,,,,45.0,3.0,1.0,2.0,20.568814,105.923207,1886041447,True
Shophouse Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hà Nam,Trung tâm,,,,60.0,2.0,4.0,3.0,20.595386,105.928107,2423238849,True
Shophouse Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hà Nam,Trung tâm,,,,80.0,2.0,4.0,3.0,20.588961,105.925755,3313207156,True
Shophouse Trung tâm Hà Nam,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Hà Nam,Trung tâm,,,,120.0,4.0,3.0,4.0,20.560152,105.899722,5277678670,True
